route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE180689,4,OCESN035537R0100138909,"35537",1,,
OCE180689,13,OCESN035591R0100138859,"35591",1,,
OCE180689,4,OCESN035569R0100138824,"35569",1,,
OCE180689,4317,OCESN035833R0100138845,"35833",1,,
OCE180689,3,OCESN035557R0100138850,"35557",1,,
OCE180689,12,OCESN035575R0100138834,"35575",1,,
OCE180689,13,OCESN035573R0100138835,"35573",1,,
OCE180689,7,OCESN035831R0100138864,"35831",1,,
OCE180689,9,OCESN035554R0100138920,"35554",0,,
OCE180689,5,OCESN035538R0100138802,"35538",0,,
OCE180689,29,OCESN035752R0100138872,"35752",0,,
OCE180689,7,OCESN035754R0100138894,"35754",0,,
OCE180689,12,OCESN035568R0100138862,"35568",0,,
OCE180689,13,OCESN035750R0100138838,"35750",0,,
OCE180689,12,OCESN035748R0100138828,"35748",0,,
OCE180689,3,OCESN035746R0100138857,"35746",0,,
OCE180689,3,OCESN035822R0100138846,"35822",0,,
OCE180689,3,OCESN035684R0100138816,"35684",0,,
OCE180689,4,OCESN035532R0100138865,"35532",0,,
OCE180689,409,OCESN035744R0100138804,"35744",0,,
OCESN-87613109-87613091,4358,OCESN035555R0200238880,"35555",1,,
OCESN-87613109-87613091,4354,OCESN035538R0200238803,"35538",0,,
OCESN-87613109-87613091,4366,OCESN035554R0200238927,"35554",0,,
OCESN-87587931-87613422,4355,OCESN035744R0200238805,"35744",0,,
OCESN-87783001-87613422,44,OCESN433027R0200238833,"433027",1,,
OCESN-87783001-87613422,33,OCESN433033R0200238871,"433033",1,,
OCESN-87783001-87613422,100,OCESN433043R0200238817,"433043",1,,
OCESN-87783001-87613422,2612,OCESN433041R0200238820,"433041",1,,
OCESN-87783001-87613422,4350,OCESN433021R0200238841,"433021",1,,
OCESN-87783001-87613422,34,OCESN433029R0200238806,"433029",1,,
OCESN-87783001-87613422,32,OCESN433034R0200238844,"433034",0,,
OCESN-87783001-87613422,1259,OCESN433026R0200238849,"433026",0,,
OCESN-87783001-87613422,32,OCESN433036R0200238866,"433036",0,,
OCESN-87783001-87613422,71,OCESN433044R0200238832,"433044",0,,
OCESN-87783001-87613422,1259,OCESN433024R0200238869,"433024",0,,
OCESN-87783001-87613422,4356,OCESN433020R0200238823,"433020",0,,
OCESN-87783001-87613422,100,OCESN433022R0200238879,"433022",0,,
OCE4624,39,OCESN433043R0100138821,"433043",1,,
OCE4624,7,OCESN433027R0100138836,"433027",1,,
OCE4624,4351,OCESN433021R0100138839,"433021",1,,
OCE4624,3,OCESN433029R0100138807,"433029",1,,
OCE4624,400,OCESN433041R0100138818,"433041",1,,
OCE4624,4,OCESN433033R0100138876,"433033",1,,
OCE4624,409,OCESN433039R0100138830,"433039",1,,
OCE4624,119,OCESN433036R0100138861,"433036",0,,
OCE4624,119,OCESN433034R0100138843,"433034",0,,
OCE4624,29,OCESN433044R0100138831,"433044",0,,
OCE4624,22,OCESN433026R0100138848,"433026",0,,
OCE4624,400,OCESN433020R0100138822,"433020",0,,
OCE4624,39,OCESN433022R0100138881,"433022",0,,
OCE4624,394,OCESN433024R0100138874,"433024",0,,
OCESN-87439992-87613661,44,OCESN035831R0200238863,"35831",1,,
OCESN-87439992-87613661,34,OCESN035684R0200238819,"35684",0,,
OCESN-87613679-87613661,34,OCESN035557R0200238851,"35557",1,,
OCESN-87613679-87613661,100,OCESN035833R0200238852,"35833",1,,
OCESN-87613679-87613661,33,OCESN035569R0200238825,"35569",1,,
OCESN-87613679-87613661,57,OCESN035573R0200238837,"35573",1,,
OCESN-87613679-87613661,65,OCESN035575R0200238840,"35575",1,,
OCESN-87613679-87613661,57,OCESN035591R0200238860,"35591",1,,
OCESN-87613679-87613661,57,OCESN035750R0200238842,"35750",0,,
OCESN-87613679-87613661,34,OCESN035822R0200238847,"35822",0,,
OCESN-87613679-87613661,44,OCESN035754R0200238904,"35754",0,,
OCESN-87613679-87613661,65,OCESN035748R0200238829,"35748",0,,
OCESN-87613679-87613661,71,OCESN035752R0200238875,"35752",0,,
OCESN-87613679-87613661,34,OCESN035746R0200238853,"35746",0,,
OCESN-87613679-87613661,65,OCESN035568R0200238856,"35568",0,,
OCESN-87783001-87783365,4355,OCESN433039R0200238827,"433039",1,,
OCESN-71773101-87611533,2470,OCESN035741R0100139003,"35741",1,,
OCESN-71773101-87611533,34,OCESN035740R0200238855,"35740",0,,
OCESN-87613091-87613059,33,OCESN035532R0200238858,"35532",0,,
OCESN-87165506-87613422,3578,OCESN035887R0200238868,"35887",1,,
OCESN-87611533-87611343,34,OCESN035695R0200238890,"35695",1,,
OCESN-87613091-87165522,33,OCESN035537R0200238908,"35537",1,,
OCESN-87615005-87613422,774,OCESN433013R0100139120,"433013",1,,
OCESN-87611616-87611343,4359,OCESN035819R0100139143,"35819",1,,
OCE817870,13,OCESN052655R0100139162,"52655",1,,
OCE817870,3,OCESN052651R0100139156,"52651",1,,
OCE817870,19,OCESN052657R0100139151,"52657",1,,
OCE817870,7,OCESN052663R0100139172,"52663",1,,
OCE817870,3,OCESN052659R0100139152,"52659",1,,
OCE817870,3,OCESN052653R0100139158,"52653",1,,
OCE817870,13,OCESN052661R0100139166,"52661",1,,
OCE817870,400,OCESN052650R0100139159,"52650",0,,
OCE817870,3,OCESN052654R0100139161,"52654",0,,
OCE817870,3,OCESN052658R0100139165,"52658",0,,
OCE817870,840,OCESN052660R0100139170,"52660",0,,
OCE817870,7,OCESN052664R0100139171,"52664",0,,
OCE817870,13,OCESN052656R0100139163,"52656",0,,
OCE817870,82,OCESN052652R0100139160,"52652",0,,
OCE817870,3,OCESN052662R0100139150,"52662",0,,
OCE817858,3,OCESN052677R0100139157,"52677",1,,
OCE817858,3,OCESN052673R0100139154,"52673",1,,
OCE817858,3,OCESN052671R0100139168,"52671",1,,
OCE817858,25,OCESN052675R0100139164,"52675",1,,
OCE817858,3,OCESN052670R0100139153,"52670",0,,
OCE817858,25,OCESN052672R0100139173,"52672",0,,
OCE817858,3,OCESN052676R0100139169,"52676",0,,
OCE817858,3,OCESN052674R0100139155,"52674",0,,
OCE817865,6,OCESN415011R0100139167,"415011",1,,
OCE817865,5,OCESN052741R0100140397,"52741",1,,
OCE817865,5,OCESN052742R0200240574,"52742",0,,
OCE817865,9,OCESN052746R0100140402,"52746",0,,
OCE817865,5,OCESN052744R0100140365,"52744",0,,
OCE817865,5,OCESN052740R0100140472,"52740",0,,
OCE817873,9,OCESN032867R0100139175,"32867",1,,
OCE817873,5,OCESN032857R0100139176,"32857",1,,
OCE817873,9,OCESN032858R0100139174,"32858",0,,
OCE1221972,6,OCESN415002R0100139177,"415002",0,,
OCE677603,1376,OCESN414005R0100139182,"414005",1,,
OCE677603,418,OCESN005901F0100762583,"5901",1,,
OCE677603,5589,OCESN005915F0201862661,"5915",1,,
OCE677603,1241,OCESN005909F0201462619,"5909",1,,
OCE677603,7692,OCESN005915F0201362660,"5915",1,,
OCE677603,192,OCESN005921F0100962693,"5921",1,,
OCE677603,624,OCESN005919F0200962707,"5919",1,,
OCE677603,4482,OCESN005911F0301262635,"5911",1,,
OCE677603,3652,OCESN005911F0302362637,"5911",1,,
OCE677603,7674,OCESN005905F0201962602,"5905",1,,
OCE677603,974,OCESN005909F0200262609,"5909",1,,
OCE677603,182,OCESN005917F0201062686,"5917",1,,
OCE677603,2505,OCESN005909F0202162620,"5909",1,,
OCE677603,970,OCESN005911F0301862643,"5911",1,,
OCE677603,882,OCESN005917F0201362687,"5917",1,,
OCE677603,3652,OCESN005919F0202362709,"5919",1,,
OCE677603,14200,OCESN005909F0202362622,"5909",1,,
OCE677603,461,OCESN005905F0200562595,"5905",1,,
OCE677603,2819,OCESN005919F0201162697,"5919",1,,
OCE677603,1022,OCESN005905F0200862597,"5905",1,,
OCE677603,14201,OCESN005905F02023~TIB86578,"5905",1,,
OCE677603,3126,OCESN005911F0301362633,"5911",1,,
OCE677603,317,OCESN005901F0100562580,"5901",1,,
OCE677603,881,OCESN005901F0101162586,"5901",1,,
OCE677603,1241,OCESN005911F0301462645,"5911",1,,
OCE677603,2056,OCESN005919F0201462699,"5919",1,,
OCE677603,3652,OCESN005915F0202462663,"5915",1,,
OCE677603,14202,OCESN005905F0202362605,"5905",1,,
OCE677603,7693,OCESN005915F0201562662,"5915",1,,
OCE677603,7132,OCESN005905F0201862600,"5905",1,,
OCE677603,1571,OCESN005921F0101062694,"5921",1,,
OCE677603,6733,OCESN005919F0200762704,"5919",1,,
OCE677603,7681,OCESN005909F0205962618,"5909",1,,
OCE677603,2548,OCESN005911F0301662638,"5911",1,,
OCE677603,6784,OCESN005909F0205862615,"5909",1,,
OCE677603,7402,OCESN005917F0201862689,"5917",1,,
OCE677603,936,OCESN005905F0200962607,"5905",1,,
OCE677603,2145,OCESN005921F0100362701,"5921",1,,
OCE677603,624,OCESN005915F0201662667,"5915",1,,
OCE677603,7695,OCESN005915F0201462676,"5915",1,,
OCE677603,1376,OCESN414012R0100139183,"414012",0,,
OCE677603,7685,OCESN005910F0102162630,"5910",0,,
OCE677603,7671,OCESN005906F0101462594,"5906",0,,
OCE677603,546,OCESN005900F0101562572,"5900",0,,
OCE677603,14203,OCESN005906F0101762592,"5906",0,,
OCE677603,45,OCESN005914F0201162654,"5914",0,,
OCE677603,881,OCESN005908F0300862611,"5908",0,,
OCE677603,3730,OCESN005904F0200862590,"5904",0,,
OCE677603,14204,OCESN005900F0101462577,"5900",0,,
OCE677603,1018,OCESN005916F0103462680,"5916",0,,
OCE677603,7666,OCESN005900F0100862571,"5900",0,,
OCE677603,14205,OCESN005916F0103362684,"5916",0,,
OCE677603,14206,OCESN005912F0201662650,"5912",0,,
OCE677603,14207,OCESN005916F0103562685,"5916",0,,
OCE677603,7669,OCESN005904F0200162584,"5904",0,,
OCE677603,1241,OCESN005916F0101862673,"5916",0,,
OCE677603,6784,OCESN005916F0102062672,"5916",0,,
OCE677603,7681,OCESN005916F0101362678,"5916",0,,
OCE677603,14208,OCESN005904F0200662582,"5904",0,,
OCE677603,725,OCESN005908F0301162606,"5908",0,,
OCE677603,7683,OCESN005910F0102362625,"5910",0,,
OCE677603,1114,OCESN005904F0201062587,"5904",0,,
OCE677603,182,OCESN005916F0101562671,"5916",0,,
OCESN-87576207-87641001,32,OCESN013915F0100139194,"13915",1,,
OCESN-87576207-87641001,3611,OCESN013915F0100167546,"13915",1,,
OCESN-87576207-87576009,4477,OCESN414565R0100139905,"414565",1,,
OCESN-87571000-87576009,4086,OCESN414831R0100139775,"414831",1,,
OCESN-87571000-87576009,4086,OCESN414804R0100139752,"414804",0,,
OCESN-87576207-87696005,4450,OCESN414610R0100139774,"414610",0,,
OCESN-87576207-87696005,4447,OCESN414390R0100139751,"414390",0,,
OCE1209979,4583,OCESN414512R0200241028,"414512",0,,
OCESN-87543009-87547000,13254,OCESN014037F0200467552,"14037",1,,
OCESN-87543009-87547000,13265,OCESN014049F0201067588,"14049",1,,
OCESN-87543009-87547000,13256,OCESN014037F0200667557,"14037",1,,
OCESN-87543009-87547000,13281,OCESN014079F0100767641,"14079",1,,
OCESN-87543009-87547000,13252,OCESN014037F0200567551,"14037",1,,
OCESN-87543009-87547000,13283,OCESN014080F0100567643,"14080",0,,
OCESN-87543009-87547000,1651,OCESN014030F0100267538,"14030",0,,
OCESN-87543009-87547000,1466,OCESN014032F0100667543,"14032",0,,
OCESN-87543009-87547000,6188,OCESN014034F0200267544,"14034",0,,
OCESN-87543009-87547000,13269,OCESN014056F0300467596,"14056",0,,
OCESN-87543009-87547000,5992,OCESN014066F0200267613,"14066",0,,
OCESN-87543009-87547000,5992,OCESN014074F0200267615,"14074",0,,
OCESN-87543009-87547000,1651,OCESN014044F0100467572,"14044",0,,
OCESN-87543009-87547000,13261,OCESN014050F0200267573,"14050",0,,
OCESN-87543009-87547000,6188,OCESN014040F0201067560,"14040",0,,
OCESN-87543009-87547000,13275,OCESN014076F0200867626,"14076",0,,
OCESN-87543009-87547000,1640,OCESN014078F0100367635,"14078",0,,
OCESN-87543009-87547000,13282,OCESN014080F0101067640,"14080",0,,
OCESN-87543009-87547000,6644,OCESN014070F0200967620,"14070",0,,
OCESN-87545756-87571000,1396,OCESN052974R0200240527,"52974",0,,
OCESN-87571687-87571000,2345,OCESN052501R0300339769,"52501",1,,
OCESN-87571687-87571000,57,OCESN052503R0200239772,"52503",1,,
OCESN-87571687-87571000,1376,OCESN414313R0100139614,"414313",1,,
OCESN-87571687-87571000,44,OCESN052507R0200239755,"52507",1,,
OCESN-87571687-87571000,44,OCESN052505R0200239750,"52505",1,,
OCESN-87571687-87571000,1376,OCESN414314R0100139622,"414314",0,,
OCESN-87571687-87571000,57,OCESN052502R0200239745,"52502",0,,
OCESN-87571687-87571000,44,OCESN052504R0200239748,"52504",0,,
OCESN-87571687-87571000,57,OCESN052500R0200239760,"52500",0,,
OCESN-87571687-87571000,44,OCESN052506R0200239777,"52506",0,,
OCE1209976,4421,OCESN414281R0100139556,"414281",1,,
OCESN-87576207-87576322,34,OCESN052635R0200240828,"52635",1,,
OCESN-87576207-87576322,34,OCESN052632R0200240902,"52632",0,,
OCESN-87571000-87574558,34,OCESN052953R0200240286,"52953",1,,
OCESN-87571000-87574558,44,OCESN052981R0200240052,"52981",1,,
OCESN-87571000-87574558,57,OCESN052972R0200240060,"52972",0,,
OCESN-87571471-87571000,643,OCESN052881R0200240295,"52881",1,,
OCESN-87571471-87571000,1738,OCESN052839R0200240064,"52839",1,,
OCESN-87571471-87571000,34,OCESN052823R0200240028,"52823",1,,
OCESN-87571471-87571000,4496,OCESN052873R0200240035,"52873",1,,
OCESN-87571471-87571000,34,OCESN052827R0200240080,"52827",1,,
OCESN-87571471-87571000,33,OCESN052875R0200239964,"52875",1,,
OCESN-87571471-87571000,34,OCESN052871R0200240193,"52871",1,,
OCESN-87571471-87571000,44,OCESN052883R0400440291,"52883",1,,
OCESN-87571471-87571000,2337,OCESN052841R0200240121,"52841",1,,
OCESN-87571471-87571000,34,OCESN052879R0200240111,"52879",1,,
OCESN-87571471-87571000,1396,OCESN052883R0300340290,"52883",1,,
OCESN-87571471-87571000,34,OCESN052865R0200239973,"52865",1,,
OCESN-87571471-87571000,1741,OCESN052837R0200239971,"52837",1,,
OCESN-87571471-87571000,2337,OCESN052828R0200240023,"52828",0,,
OCESN-87571471-87571000,34,OCESN052808R0400440072,"52808",0,,
OCESN-87571471-87571000,34,OCESN052800R0200240154,"52800",0,,
OCESN-87571471-87571000,44,OCESN052842R0400440166,"52842",0,,
OCESN-87571471-87571000,2328,OCESN052826R0600640326,"52826",0,,
OCESN-87571471-87571000,33,OCESN052808R0300340078,"52808",0,,
OCESN-87571471-87571000,34,OCESN052842R0300340143,"52842",0,,
OCESN-87571471-87571000,34,OCESN052820R0200240162,"52820",0,,
OCESN-87571471-87571000,4489,OCESN052826R0500540321,"52826",0,,
OCESN-87571471-87571000,4493,OCESN052850R0500539965,"52850",0,,
OCESN-87571471-87571000,2337,OCESN052850R0300339966,"52850",0,,
OCESN-87571471-87571000,1396,OCESN052854R0200239995,"52854",0,,
OCESN-87571471-87571000,4492,OCESN052818R0200240016,"52818",0,,
OCESN-87571471-87571000,34,OCESN052806R0200240015,"52806",0,,
OCESN-87571471-87571000,4511,OCESN052878R0400440442,"52878",0,,
OCESN-87571471-87571000,33,OCESN052826R0400440319,"52826",0,,
OCESN-87571471-87571000,4496,OCESN052846R0200240044,"52846",0,,
OCE817850,7,OCESN052505R0100139749,"52505",1,,
OCE817850,7,OCESN052507R0100139746,"52507",1,,
OCE817850,13,OCESN052503R0100139776,"52503",1,,
OCE817850,18,OCESN052501R0100139770,"52501",1,,
OCE817850,7,OCESN052504R0100139742,"52504",0,,
OCE817850,13,OCESN052500R0100139759,"52500",0,,
OCE817850,13,OCESN052502R0100139743,"52502",0,,
OCE817850,7,OCESN052506R0100139773,"52506",0,,
OCE817848,686,OCESN415021R0100139744,"415021",1,,
OCESN-87543017-87571000,1698,OCESN415021R0200239747,"415021",1,,
OCESN-87690172-87571000,2341,OCESN052501R0400439768,"52501",1,,
OCE1209978,1244,OCESN414183R0200240898,"414183",1,,
OCE1209978,1244,OCESN414182R0200241023,"414182",0,,
OCESN-87597120-87592378,183,OCESN414443R0100139944,"414443",1,,
OCESN-87597120-87592378,4485,OCESN414422R0100139933,"414422",0,,
OCE817849,17,OCESN052931R0100140029,"52931",1,,
OCE817849,9,OCESN052933R0100139945,"52933",1,,
OCESN-87574004-87574335,4489,OCESN052933R0200239947,"52933",1,,
OCESN-87574004-87574335,4497,OCESN052931R0200240038,"52931",1,,
OCESN-87644096-87201541,4494,OCESN052805R0200239987,"52805",1,,
OCESN-87644096-87201541,2345,OCESN052868R0400440130,"52868",0,,
OCESN-87644096-87201541,2337,OCESN052836R0200239948,"52836",0,,
OCESN-87644096-87201541,2322,OCESN052862R0200240150,"52862",0,,
OCE817854,3,OCESN052801R0100140009,"52801",1,,
OCE817854,3,OCESN052803R0100139979,"52803",1,,
OCE817854,5,OCESN052817R0100140302,"52817",1,,
OCE817854,408,OCESN052817R0200240306,"52817",1,,
OCE817854,5,OCESN052807R0100140082,"52807",1,,
OCE817854,25,OCESN052809R0100140260,"52809",1,,
OCE817854,9,OCESN052891R0200240313,"52891",1,,
OCE817854,6,OCESN052891R0100140309,"52891",1,,
OCE817854,6,OCESN052855R0100140037,"52855",1,,
OCE817854,9,OCESN052882R0100139950,"52882",0,,
OCE817854,3,OCESN052870R0100140036,"52870",0,,
OCE817854,19,OCESN052872R0100140073,"52872",0,,
OCE817854,6,OCESN052836R0100139949,"52836",0,,
OCE817854,4502,OCESN052868R0100140128,"52868",0,,
OCE817854,9,OCESN052862R0100140153,"52862",0,,
OCE817854,13,OCESN052858R0100139960,"52858",0,,
OCE817854,9,OCESN052868R0200240126,"52868",0,,
OCE817854,9,OCESN052860R0100139989,"52860",0,,
OCE817854,5,OCESN052804R0100139997,"52804",0,,
OCESN-87597377-87201541,34,OCESN052801R0200240008,"52801",1,,
OCESN-87597377-87201541,2322,OCESN052882R0200239951,"52882",0,,
OCESN-87597377-87201541,1396,OCESN052872R0200240049,"52872",0,,
OCESN-87597377-87201541,34,OCESN052870R0200240039,"52870",0,,
OCESN-87201541-87571471,2333,OCESN052809R0200240261,"52809",1,,
OCESN-87201541-87571471,1736,OCESN052817R0500540305,"52817",1,,
OCESN-87201541-87571471,2345,OCESN052817R0300340308,"52817",1,,
OCESN-87201541-87571471,4495,OCESN052807R0200240083,"52807",1,,
OCESN-87201541-87571471,2333,OCESN052817R0400440304,"52817",1,,
OCESN-87201541-87571471,57,OCESN052858R0200239954,"52858",0,,
OCE817853,6,OCESN052835R0100140007,"52835",1,,
OCE817853,9,OCESN052863R0100140332,"52863",1,,
OCE817853,4,OCESN052833R0100139992,"52833",1,,
OCE817853,6,OCESN052849R0100140032,"52849",1,,
OCE817853,9,OCESN052861R0100140224,"52861",1,,
OCE817853,6,OCESN052845R0100140177,"52845",1,,
OCE817853,5,OCESN052811R0100140103,"52811",1,,
OCE817853,25,OCESN052829R0100140132,"52829",1,,
OCE817853,3,OCESN052857R0100140310,"52857",1,,
OCE817853,3,OCESN052865R0100139969,"52865",1,,
OCE817853,19,OCESN052873R0100140041,"52873",1,,
OCE817853,838,OCESN052837R0100139970,"52837",1,,
OCE817853,1303,OCESN052881R0100140297,"52881",1,,
OCE817853,3,OCESN052871R0100140188,"52871",1,,
OCE817853,3,OCESN052823R0100140031,"52823",1,,
OCE817853,3,OCESN052827R0100140068,"52827",1,,
OCE817853,3,OCESN052879R0100140110,"52879",1,,
OCE817853,7,OCESN052883R0200240287,"52883",1,,
OCE817853,19,OCESN052883R0100140289,"52883",1,,
OCE817853,6,OCESN052841R0100140099,"52841",1,,
OCE817853,4,OCESN052875R0100139958,"52875",1,,
OCE817853,4,OCESN052843R0100140161,"52843",1,,
OCE817853,5,OCESN052815R0100140040,"52815",1,,
OCE817853,5,OCESN052812R0100140307,"52812",0,,
OCE817853,5,OCESN052810R0100140022,"52810",0,,
OCE817853,4,OCESN052822R0100140129,"52822",0,,
OCE817853,6,OCESN052832R0100140027,"52832",0,,
OCE817853,2164,OCESN052844R0100140170,"52844",0,,
OCE817853,3,OCESN052820R0100140160,"52820",0,,
OCE817853,4491,OCESN052850R0100139961,"52850",0,,
OCE817853,3,OCESN052800R0100140124,"52800",0,,
OCE817853,16,OCESN052846R0100140043,"52846",0,,
OCE817853,4,OCESN052808R0100140070,"52808",0,,
OCE817853,3,OCESN052808R0200240071,"52808",0,,
OCE817853,4,OCESN052826R0300340322,"52826",0,,
OCE817853,838,OCESN052826R0200240320,"52826",0,,
OCE817853,7,OCESN052842R0100140135,"52842",0,,
OCE817853,400,OCESN052818R0100140013,"52818",0,,
OCE817853,3,OCESN052806R0100140003,"52806",0,,
OCE817853,6,OCESN052828R0100140021,"52828",0,,
OCE817853,19,OCESN052854R0100139993,"52854",0,,
OCE817853,3,OCESN052842R0200240138,"52842",0,,
OCE817853,6,OCESN052840R0100140201,"52840",0,,
OCE817853,1236,OCESN052850R0200239962,"52850",0,,
OCE817853,4,OCESN052834R0100140141,"52834",0,,
OCE817855,3,OCESN052867R0100140148,"52867",1,,
OCE817855,3,OCESN052859R0200240288,"52859",1,,
OCE817855,3,OCESN052851R0100140156,"52851",1,,
OCE817855,4,OCESN052859R0100140292,"52859",1,,
OCE817855,7,OCESN052887R0100140429,"52887",1,,
OCE817855,19,OCESN052877R0100139978,"52877",1,,
OCE817855,7,OCESN052853R0200239977,"52853",1,,
OCE817855,4,OCESN052847R0100140457,"52847",1,,
OCE817855,13,OCESN052825R0100140010,"52825",1,,
OCE817855,7,OCESN052889R0100140217,"52889",1,,
OCE817855,400,OCESN052821R0100140481,"52821",1,,
OCE817855,4,OCESN052853R0100139967,"52853",1,,
OCE817855,7,OCESN052885R0100140006,"52885",1,,
OCE817855,13,OCESN052831R0100140367,"52831",1,,
OCE817855,4,OCESN052819R0200240055,"52819",1,,
OCE817855,3,OCESN052819R0100140047,"52819",1,,
OCE817855,4,OCESN052869R0100140354,"52869",1,,
OCE817855,4512,OCESN052878R0200240450,"52878",0,,
OCE817855,7,OCESN052880R0100140168,"52880",0,,
OCE817855,29,OCESN052856R0100140378,"52856",0,,
OCE817855,4,OCESN052816R0100140560,"52816",0,,
OCE817855,400,OCESN052802R0100139959,"52802",0,,
OCE817855,400,OCESN052814R0100139976,"52814",0,,
OCE817855,13,OCESN052864R0100140019,"52864",0,,
OCE817855,13,OCESN052824R0100139996,"52824",0,,
OCE817855,13,OCESN052830R0100139986,"52830",0,,
OCE817855,7,OCESN052874R0100140053,"52874",0,,
OCE817855,19,OCESN052866R0100140094,"52866",0,,
OCE817855,82,OCESN052816R0200240567,"52816",0,,
OCE817855,7,OCESN052876R0100140333,"52876",0,,
OCE817855,12,OCESN052838R0100140116,"52838",0,,
OCE817855,3,OCESN052852R0100140061,"52852",0,,
OCESN-87201541-87571000,34,OCESN052819R0300340048,"52819",1,,
OCESN-87201541-87571000,57,OCESN052825R0200240017,"52825",1,,
OCESN-87201541-87571000,44,OCESN052853R0400439972,"52853",1,,
OCESN-87201541-87571000,44,OCESN052885R0200239998,"52885",1,,
OCESN-87201541-87571000,33,OCESN052853R0300339975,"52853",1,,
OCESN-87201541-87571000,44,OCESN052887R0200240420,"52887",1,,
OCESN-87201541-87571000,44,OCESN052889R0200240212,"52889",1,,
OCESN-87201541-87571000,1396,OCESN052877R0200239983,"52877",1,,
OCESN-87201541-87571000,4492,OCESN052821R0200240482,"52821",1,,
OCESN-87201541-87571000,33,OCESN052859R0400440296,"52859",1,,
OCESN-87201541-87571000,34,OCESN052859R0300340294,"52859",1,,
OCESN-87201541-87571000,34,OCESN052851R0200240131,"52851",1,,
OCESN-87201541-87571000,33,OCESN052847R0200240459,"52847",1,,
OCESN-87201541-87571000,34,OCESN052867R0200240152,"52867",1,,
OCESN-87201541-87571000,57,OCESN052831R0200240379,"52831",1,,
OCESN-87201541-87571000,33,OCESN052869R0200240351,"52869",1,,
OCESN-87201541-87571000,33,OCESN052819R0400440056,"52819",1,,
OCESN-87201541-87571000,1698,OCESN052816R0300340571,"52816",0,,
OCESN-87201541-87571000,4492,OCESN052814R0200239980,"52814",0,,
OCESN-87201541-87571000,44,OCESN052880R0200240174,"52880",0,,
OCESN-87201541-87571000,33,OCESN052816R0400440566,"52816",0,,
OCESN-87201541-87571000,4492,OCESN052802R0200239963,"52802",0,,
OCESN-87201541-87571000,57,OCESN052824R0200240002,"52824",0,,
OCESN-87201541-87571000,1396,OCESN052866R0200240074,"52866",0,,
OCESN-87201541-87571000,33,OCESN052856R0200240375,"52856",0,,
OCESN-87201541-87571000,44,OCESN052876R0200240334,"52876",0,,
OCESN-87201541-87571000,44,OCESN052874R0200240059,"52874",0,,
OCESN-87201541-87571000,34,OCESN052852R0200240069,"52852",0,,
OCESN-87201541-87571000,4507,OCESN052856R0300340374,"52856",0,,
OCESN-87201541-87571000,57,OCESN052830R0200239982,"52830",0,,
OCESN-87201541-87571000,57,OCESN052864R0200240018,"52864",0,,
OCESN-87201541-87571000,65,OCESN052838R0200240105,"52838",0,,
OCESN-87644179-87571000,2166,OCESN052850R0400439968,"52850",0,,
OCESN-87644096-87689992,34,OCESN052803R0200239981,"52803",1,,
OCE817851,7,OCESN052529R0100140100,"52529",1,,
OCE817851,3,OCESN052521R0100140084,"52521",1,,
OCE817851,4,OCESN052527R0100140004,"52527",1,,
OCE817851,3,OCESN052525R0100140025,"52525",1,,
OCE817851,3,OCESN052523R0100140050,"52523",1,,
OCE817851,7,OCESN052526R0100139984,"52526",0,,
OCE817851,13,OCESN052524R0100139999,"52524",0,,
OCE817851,3,OCESN052520R0100140089,"52520",0,,
OCE817851,3,OCESN052522R0100140020,"52522",0,,
OCESN-87396606-87571000,33,OCESN052527R0200239990,"52527",1,,
OCESN-87396606-87571000,34,OCESN052521R0200240088,"52521",1,,
OCESN-87396606-87571000,44,OCESN052529R0200240081,"52529",1,,
OCESN-87396606-87571000,44,OCESN052526R0200239985,"52526",0,,
OCESN-87396606-87571000,57,OCESN052524R0200240014,"52524",0,,
OCESN-87571430-87571471,33,OCESN052833R0200239994,"52833",1,,
OCESN-87571430-87571471,2337,OCESN052835R0200240012,"52835",1,,
OCESN-87571430-87571471,4489,OCESN052863R0200240331,"52863",1,,
OCESN-87571430-87571471,33,OCESN052822R0200240133,"52822",0,,
OCESN-87597401-87571471,2337,OCESN052891R0300340314,"52891",1,,
OCESN-87597401-87571471,2337,OCESN052855R0200240045,"52855",1,,
OCESN-87597401-87571471,2322,OCESN052891R0400440318,"52891",1,,
OCESN-87597401-87571471,4495,OCESN052804R0200240000,"52804",0,,
OCESN-87597377-87689976,2322,OCESN052860R0200240005,"52860",0,,
OCESN-87110338-87571000,34,OCESN052525R0200240026,"52525",1,,
OCESN-87110338-87571000,34,OCESN052523R0200240067,"52523",1,,
OCESN-87110338-87571000,34,OCESN052522R0200240011,"52522",0,,
OCESN-87110338-87571000,34,OCESN052520R0200240085,"52520",0,,
OCESN-87571430-87009696,4495,OCESN052810R0200240024,"52810",0,,
OCESN-87571471-87644310,2322,OCESN052848R0100140030,"52848",0,,
OCESN-87571471-87644310,2337,OCESN052840R0200240195,"52840",0,,
OCESN-87571422-87571471,2337,OCESN052849R0200240034,"52849",1,,
OCESN-87571422-87571471,2337,OCESN052832R0200240033,"52832",0,,
OCESN-87644187-87644328,4495,OCESN052815R0200240042,"52815",1,,
OCE817867,13,OCESN052961R0100140328,"52961",1,,
OCE817867,19,OCESN052965R0100140299,"52965",1,,
OCE817867,3,OCESN052971R0100140117,"52971",1,,
OCE817867,7,OCESN052979R0100140184,"52979",1,,
