,,Name,Status,Date,Link,Coords
Rouen,0,Abbaye Saint-Ouen,Classé,"1840,1862",https://fr.wikipedia.org/wiki/Abbaye_Saint-Ouen_de_Rouen,"(49.4425, 1.099722)"
Rouen,1,Abbaye Saint-Amand,Classé,"1929,1976",https://fr.wikipedia.org/wiki/Abbaye_Saint-Amand,"(49.4497, 1.08975)"
Rouen,2,Aître Saint-Maclou,Classé,1862,https://fr.wikipedia.org/wiki/A%C3%AEtre_Saint-Maclou_(Rouen),"(49.440258, 1.099877)"
Rouen,3,Bureau des Finances,Classé,1926,https://fr.wikipedia.org/wiki/Bureau_des_Finances_de_Rouen,"(49.4405, 1.0934)"
Rouen,4,Chapelle de Grandmont,Classé,1936,https://fr.wikipedia.org/wiki/Chapelle_de_Grandmont,"(49.425735, 1.097265)"
Rouen,5,Chapelle Saint-Louis,Classé,1957,https://fr.wikipedia.org/wiki/Prieur%C3%A9_Saint-Louis-de-la-Rougemare,"(49.445087, 1.098829)"
Rouen,6,"Cloître Sainte-Marie,(dans le,couvent de la Visitation,)",Classé,1862,https://fr.wikipedia.org/wiki/Couvent_de_la_Visitation_(Premier),"(49.447105, 1.099491)"
Rouen,7,Église Saint-André,Classé,1958,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Andr%C3%A9_de_Rouen,"(49.440938, 1.089723)"
Rouen,8,Église Saint-Éloi,Classé,1911,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89loi_de_Rouen,"(49.441789, 1.087287)"
Rouen,9,Église Sainte-Madeleine,Classé,1910,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Madeleine_de_Rouen,"(49.44571, 1.080083)"
Rouen,10,Église Saint-Gervais,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Gervais_de_Rouen,"(49.449616, 1.082652)"
Rouen,11,Église Saint-Godard,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Godard_de_Rouen,"(49.444956, 1.095441)"
Rouen,12,"Église Saint-Laurent,(actuel,musée Le Secq des Tournelles,)",Classé,1914,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Le_Secq_des_Tournelles,"(49.444404, 1.095)"
Rouen,13,église Saint-Maclou,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Maclou_de_Rouen,"(49.439745, 1.098298)"
Rouen,14,Église Saint-Patrice,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Patrice_de_Rouen,"(49.445905, 1.091525)"
Rouen,15,Église Saint-Paul,Classé,1926,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Paul_de_Rouen,"(49.43415, 1.10622)"
Rouen,16,"Église Saint-Vincent,(détruite)",Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vincent_de_Rouen,"(49.4371, 1.0888)"
Rouen,17,Église Saint-Vivien,Classé,1932,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vivien_de_Rouen,"(49.441905, 1.103708)"
Rouen,18,"Ensemble archiépiscopal,(,Cathédrale Notre-Dame,,,maison de l'Œuvre,, vestiges archéologiques)",Classé,"1862,1909,1927,1995",https://fr.wikipedia.org/wiki/Ensemble_archi%C3%A9piscopal_de_Rouen,"(49.440269, 1.094717)"
Rouen,19,Fierte Saint-Romain,Classé,1846,https://fr.wikipedia.org/wiki/Fierte_Saint-Romain,"(49.438162, 1.095098)"
Rouen,20,Fontaine Sainte-Croix-des-Pelletiers,Classé,1943,https://fr.wikipedia.org/wiki/Fontaine_Sainte-Croix-des-Pelletiers,"(49.443948, 1.089846)"
Rouen,21,Fontaine-réservoir Sainte-Marie,Classé,1995,https://fr.wikipedia.org/wiki/Fontaine-r%C3%A9servoir_Sainte-Marie,"(49.447135, 1.100588)"
Rouen,22,"Gros-Horloge,et fontaine",Classé,"1862,1889",https://fr.wikipedia.org/wiki/Gros-Horloge,"(49.441559, 1.091184)"
Rouen,23,Halle aux Toiles,Classé,1941,https://fr.wikipedia.org/wiki/Halle_aux_Toiles,"(49.438157, 1.095092)"
Rouen,24,Hôtel Bésuel,Classé,1974,https://fr.wikipedia.org/wiki/H%C3%B4tel_B%C3%A9suel,"(49.445148, 1.091953)"
Rouen,25,Hôtel de Bourgtheroulde,Classé,1924,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Bourgtheroulde,"(49.442016, 1.088266)"
Rouen,26,Hôtel de Franquetot,Classé,1990,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Franquetot,"(49.445968, 1.092437)"
Rouen,27,Hôtel de Girancourt,Classé,1945,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Girancourt,"(49.445643, 1.089465)"
Rouen,28,"Hôtel d'Hocqueville,(actuel,musée de la céramique,)",Classé,"1935,1937",https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_c%C3%A9ramique_de_Rouen,"(49.4454604, 1.0935554)"
Rouen,29,Hôtel de Miromesnil,Classé,1978,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Miromesnil,"(49.444583, 1.097665)"
Rouen,30,Hôtel Romé,Classé,1886,https://fr.wikipedia.org/wiki/H%C3%B4tel_Rom%C3%A9,"(49.441, 1.094)"
Rouen,31,Immeuble le Métropole,Classé,"2000,2004",https://fr.wikipedia.org/wiki/Immeuble_le_M%C3%A9tropole,"(49.447715, 1.093947)"
Rouen,32,Lycée Corneille,Classé,"1910,1984,1985",https://fr.wikipedia.org/wiki/Lyc%C3%A9e_Corneille_(Rouen),"(49.44525, 1.100477)"
Rouen,33,Musée national de l'Éducation,Classé,1961,https://fr.wikipedia.org/wiki/Mus%C3%A9e_national_de_l%27%C3%89ducation,"(49.440964, 1.101672)"
Rouen,34,Palais de justice,Classé,"1840,1977,1979",https://fr.wikipedia.org/wiki/Palais_de_justice_de_Rouen,"(49.44232, 1.09256)"
Rouen,35,Porte Guillaume-Lion,Classé,1958,https://fr.wikipedia.org/wiki/Porte_Guillaume-Lion,"(49.43694, 1.09833)"
Rouen,36,Tour Jeanne d'Arc,Classé,1840,https://fr.wikipedia.org/wiki/Tour_Jeanne-d%27Arc,"(49.446475, 1.094396)"
Rouffach,0,"Église Saint-Arbogast (église Notre-Dame-de-l'Assomption),église",Classé,1841,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Arbogast,"(47.9567, 7.2998)"
Rouffach,1,"Église des Récollets,église",Classé,1921,https://fr.wikipedia.org/wiki/%C3%89glise_des_R%C3%A9collets_de_Rouffach,"(47.9574, 7.2948)"
Rouffach,2,"Halle aux Blés,ancienne halle",Classé,1921,https://fr.wikipedia.org/wiki/Halle_aux_Bl%C3%A9s_de_Rouffach,"(47.9562, 7.2994)"
Rouffach,3,"Ancien hôtel de ville,hôtel de ville",Classé,1921,https://fr.wikipedia.org/wiki/Ancien_h%C3%B4tel_de_ville_de_Rouffach,"(47.956, 7.3001)"
Rouffach,4,"Maison,porte",Classé,1921,https://fr.wikipedia.org/wiki/Maison_au_2_rue_du_March%C3%A9_%C3%A0_Rouffach,"(47.957, 7.2991)"
Rouffach,5,"Synagogue,vestiges",Classé,1921,https://fr.wikipedia.org/wiki/Synagogue_de_Rouffach,"(47.9579, 7.2988)"
Rouffach,6,"Tour des Sorcières,tour",Classé,1921,https://fr.wikipedia.org/wiki/Tour_des_Sorci%C3%A8res_(Rouffach),"(47.955592, 7.299643)"
Saint-Brieuc,0,Cathédrale Saint-Étienne,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Saint-Brieuc,"(48.51417, -2.76417)"
Saint-Brieuc,1,Fontaine Saint-Brieuc,Classé,1928,https://fr.wikipedia.org/wiki/Fontaine_Saint-Brieuc,"(48.51666, -2.76879)"
Saint-Denis,0,Cathédrale de Saint-Denis de La Réunion,Classé,1975,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_de_Saint-Denis_de_La_R%C3%A9union,"(-20.877167, 55.44875)"
Saint-Denis,1,Église Notre-Dame-de-la-Délivrance,Classé,2005,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-la-D%C3%A9livrance,"(-20.879833, 55.443278)"
Saint-Denis,2,Hôtel de préfecture de La Réunion,"Classé,Inscrit","1970,2006",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_pr%C3%A9fecture_de_La_R%C3%A9union,"(-20.875694, 55.446167)"
Saint-Denis,3,Hôtel de ville de Saint-Denis,Classé,1975,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Saint-Denis,"(-20.87875, 55.448333)"
Saint-Denis,4,Muséum d'histoire naturelle de La Réunion,Classé,1978,https://fr.wikipedia.org/wiki/Mus%C3%A9um_d%27histoire_naturelle_de_La_R%C3%A9union,"(-20.887444, 55.451611)"
Saint-Denis,5,Jardin de l'État,Classé,1978,https://fr.wikipedia.org/wiki/Jardin_de_l%27%C3%89tat,"(-20.886722, 55.45125)"
Saint-Denis,6,"Maison du Premier président de la cour d'appel,(nom actuel : Villa Lenoir)","Classé,Inscrit",1984,https://fr.wikipedia.org/wiki/Maison_du_Premier_pr%C3%A9sident_de_la_cour_d%27appel,"(-20.880778, 55.451806)"
Saint-Denis,7,Villa Déramond-Barre,"Classé,Inscrit","1987,1987",https://fr.wikipedia.org/wiki/Villa_D%C3%A9ramond-Barre,"(-20.88, 55.449444)"
Saint-Denis,8,Villa du Général,Classé,1993,https://fr.wikipedia.org/wiki/Villa_du_G%C3%A9n%C3%A9ral,"(-20.884444, 55.450833)"
Saint-Denis,9,Domaine du Chaudron,"Classé,Inscrit","1981,1981",https://fr.wikipedia.org/wiki/Domaine_du_Chaudron,"(-20.889444, 55.494028)"
Saint-Flour,0,Cathédrale Saint-Pierre,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Saint-Flour,"(45.03344, 3.0951)"
Saint-Flour,1,"Église Saint-Vincent,Ancienne chapelle des Dominicains ou Jacobins",Classé,1960,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vincent_de_Saint-Flour,"(45.03436, 3.09333)"
Saint-Germain-en-Laye,0,"Château,Musée des Antiquités Nationales","Classé,Classé,Classé","1862,1921,1963",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Saint-Germain-en-Laye,"(48.89806, 2.09611)"
Saint-Germain-en-Laye,1,Château Neuf,"Classé,Classé","1925,1988",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_Neuf_de_Saint-Germain-en-Laye,"(48.89849, 2.10105)"
Saint-Germain-en-Laye,2,Château du Val,"Inscrit,Classé","1991,1993",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_du_Val_(Saint-Germain-en-Laye),"(48.921, 2.1064)"
Saint-Germain-en-Laye,3,Croix de Noailles,Classé,1942,https://fr.wikipedia.org/wiki/Croix_de_Noailles,"(48.939502, 2.09652)"
Saint-Germain-en-Laye,4,Propriété de Maurice Denis,Classé,1976,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%C3%A9partemental_Maurice-Denis_%C2%AB_Le_Prieur%C3%A9_%C2%BB,"(48.89264, 2.08724)"
Saint-Malo,0,Malouinière de la Chipaudière,Classé,1982,https://fr.wikipedia.org/wiki/Malouini%C3%A8re_de_la_Chipaudi%C3%A8re,"(48.636673, -1.957111)"
Saint-Malo,1,Fort de la Conchée,Classé,1984,https://fr.wikipedia.org/wiki/Fort_de_la_Conch%C3%A9e,"(48.683611, -2.044167)"
Saint-Malo,2,Fort National,Classé,"1906,1913",https://fr.wikipedia.org/wiki/Fort_National,"(48.654835, -2.023287)"
Saint-Malo,3,Fort du Petit Bé,Classé,1921,https://fr.wikipedia.org/wiki/Petit_B%C3%A9,"(48.652588, -2.038651)"
Saint-Malo,4,Phare du Grand Jardin,Classé,"2012,[,2,]",https://fr.wikipedia.org/wiki/Phare_du_Grand_Jardin,"(48.67, -2.0829)"
Saint-Malo,5,"Tombeau de Chateaubriand,et îlot du,Grand Bé",Classé,1954,https://fr.wikipedia.org/wiki/Tombeau_de_Chateaubriand,"(48.652222, -2.033333)"
Saint-Malo,6,Tour Solidor,Classé,1886,https://fr.wikipedia.org/wiki/Tour_Solidor,"(48.634, -2.0261)"
Saint-Malo,7,Cathédrale Saint-Vincent,Classé,"1910,1946",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Vincent_de_Saint-Malo,"(48.64949, -2.025648)"
Saint-Malo,8,Château,Classé,"1886,1913,1921",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Saint-Malo,"(48.6514, -2.0228)"
Saint-Malo,9,Hôtel de la Gicquelais,Classé,1964,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Gicquelais,"(48.651167, -2.024356)"
Saint-Malo,10,"École nationale de la Marine marchande de Saint-Malo,Ancien couvent Notre-Dame-des-Victoires",Classé,"1929,1962",https://fr.wikipedia.org/wiki/%C3%89cole_nationale_de_la_Marine_marchande_de_Saint-Malo,"(48.650786, -2.026277)"
Saint-Omer,0,Abbaye Saint-Bertin,Classé,1840,https://fr.wikipedia.org/wiki/Abbaye_Saint-Bertin,"(50.750726, 2.263935)"
Saint-Omer,1,Cathédrale Notre-Dame,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Saint-Omer,"(50.74725, 2.252166667)"
Saint-Omer,2,"Collège des Jésuites anglais,Hôpital miliaire Coste,Lycée Alexandre-Ribot",Classé,1930,https://fr.wikipedia.org/wiki/Coll%C3%A8ge_des_J%C3%A9suites_anglais_(Saint-Omer),"(50.74911111, 2.258055556)"
Saint-Omer,3,"Collège des Jésuites wallons,Lycée Alexandre-Ribot","Classé,Inscrit","1942,1977",https://fr.wikipedia.org/wiki/Coll%C3%A8ge_des_J%C3%A9suites_de_Saint-Omer,"(50.74780556, 2.256416667)"
Saint-Omer,4,Église Saint-Denis,Classé,1989,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Denis_de_Saint-Omer,"(50.74936111, 2.257444444)"
Saint-Omer,5,Église Saint-Sépulcre,Classé,1982,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-S%C3%A9pulcre_de_Saint-Omer,"(50.75252778, 2.254083333)"
Saint-Omer,6,"Hôtel Sandelin,Musée Sandelin","Classé,Inscrit","1955,1957",https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27h%C3%B4tel_Sandelin,"(50.74905556, 2.254305556)"
Saint-Paul,0,Chapelle Pointue,Classé,1970,https://fr.wikipedia.org/wiki/Chapelle_Pointue,"(-21.055361, 55.266028)"
Saint-Paul,1,Maison Grande Cour,"Classé,Inscrit",1984,https://fr.wikipedia.org/wiki/Maison_Grande_Cour,"(-21.002611, 55.280944)"
Saint-Pierre,0,Hôtel de ville de Saint-Pierre,Classé,1982,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Saint-Pierre,"(-21.341806, 55.477806)"
Saint-Pierre,1,Domaine de la Vallée,Classé,1989,https://fr.wikipedia.org/wiki/Domaine_de_la_Vall%C3%A9e,"(-21.305556, 55.455)"
Saint-Étienne,0,"Site minier dit ""Puits Couriot"", maintenant sauvegardé en,Musée de la mine","Inscrit,Classé","2010,2011",https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_mine_de_Saint-%C3%89tienne,"(45.4385, 4.3766)"
Saintes,0,Amphithéâtre,Classé,1840,https://fr.wikipedia.org/wiki/Amphith%C3%A9%C3%A2tre_de_Saintes,"(45.74583, -0.64389)"
Saintes,1,Arc de Germanicus,Classé,1905,https://fr.wikipedia.org/wiki/Arc_de_Germanicus,"(45.74592, -0.62897)"
Saintes,2,Basilique Saint-Eutrope,Classé,1840,https://fr.wikipedia.org/wiki/Basilique_Saint-Eutrope_de_Saintes,"(45.74333, -0.64139)"
Saintes,3,Cathédrale Saint-Pierre,"Classé,Classé","1862,1937",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Saintes,"(45.74444, -0.63194)"
Saintes,4,"Couvent des Jacobins,et,maison de Maurice Martineau","Inscrit,Inscrit,Classé","1987,2004,2005",https://fr.wikipedia.org/wiki/Couvent_des_Jacobins_de_Saintes,"(45.74583, -0.63417)"
Saintes,5,Église Sainte-Marie-aux-Dames,Classé,1846,https://fr.wikipedia.org/wiki/Abbaye_aux_Dames_de_Saintes#Église_Sainte-Marie,"(45.74494, -0.62383)"
Saintes,6,Maison du Présidial,Classé,1919,https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_Pr%C3%A9sidial_de_Saintes,"(45.74639, -0.63222)"
Saintes,7,Thermes de Saint-Saloine,Classé,1904,https://fr.wikipedia.org/wiki/Thermes_de_Saint-Saloine_de_Saintes,"(45.75083, -0.63667)"
Salins-les-Bains,0,Chapelle Notre-Dame-Libératrice,Classé,1931,https://fr.wikipedia.org/wiki/Chapelle_Notre-Dame-Lib%C3%A9ratrice_de_Salins-les-Bains,"(46.9395, 5.8771)"
Salins-les-Bains,1,Église Saint-Anatoile,Classé,1846,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Anatoile_de_Salins-les-Bains,"(46.9357, 5.8793)"
Salins-les-Bains,2,Fort Belin,Classé,1984,https://fr.wikipedia.org/wiki/Fort_Belin,"(46.936, 5.8835)"
Salins-les-Bains,3,Fort Saint-André,"Inscrit,Classé","1991,1993",https://fr.wikipedia.org/wiki/Fort_Saint-Andr%C3%A9_(Salins-les-Bains),"(46.9417, 5.8698)"
Salins-les-Bains,4,Salines,Classé,2009,https://fr.wikipedia.org/wiki/Salines_de_Salins-les-Bains,"(46.9372, 5.8762)"
Sarlat-la-Canéda,0,"Ancien,couvent de l'Ordre de Notre-Dame","Inscrit,Classé","1949,1981",https://fr.wikipedia.org/wiki/Couvent_Notre-Dame_(Sarlat-la-Can%C3%A9da),"(44.89016667, 1.219138889)"
Sarlat-la-Canéda,1,"Ancienne,cathédrale Saint-Sacerdos de Sarlat",Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Sacerdos_de_Sarlat,"(44.88877778, 1.216861111)"
Sarlat-la-Canéda,2,"Ancienne,église Sainte-Marie de Sarlat-la-Canéda",Classé,1905,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Marie_(Sarlat),"(44.89011111, 1.216611111)"
Sarlat-la-Canéda,3,"Chapelle des Pénitents blancs,ou chapelle du,monastère des Récollets",Classé,1944,https://fr.wikipedia.org/wiki/Chapelle_des_P%C3%A9nitents_blancs_(Sarlat-la-Can%C3%A9da),"(44.89011111, 1.215222222)"
Sarlat-la-Canéda,4,"Chapelle des Pénitents bleus,ou chapelle Saint-Benoît",Classé,1944,https://fr.wikipedia.org/wiki/Chapelle_des_P%C3%A9nitents_bleus_(Sarlat-la-Can%C3%A9da),"(44.88852778, 1.217388889)"
Sarlat-la-Canéda,5,"Hôtel de Maleville,dit Hôtel de Vienne",Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Vienne_(Sarlat),"(44.88958333, 1.216583333)"
Sarlat-la-Canéda,6,Hôtel de ville de Sarlat-la-Canéda,Classé,1947,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Sarlat-la-Can%C3%A9da,"(44.88997222, 1.217)"
Sarlat-la-Canéda,7,Maison de La Boétie,"Classé,Inscrit","1889,1970",https://fr.wikipedia.org/wiki/Maison_de_La_Bo%C3%A9tie,"(44.88894444, 1.216638889)"
Sarlat-la-Canéda,8,"Hôtel Plamon,ou Maison des Consuls,ou Hôtel de Tapinois de Beton",Classé,1889,https://fr.wikipedia.org/wiki/H%C3%B4tel_Plamon_(Sarlat-la-Can%C3%A9da),"(44.89055556, 1.216083333)"
Saumur,0,"Abbaye Saint-Florent,et,Église Saint-Barthélemy",Classé,1964/1973,https://fr.wikipedia.org/wiki/Abbaye_Saint-Florent_de_Saumur,"(47.266009, -0.102962)"
Saumur,1,Chapelle Saint-Jean,Classé,1862,https://fr.wikipedia.org/wiki/Chapelle_Saint-Jean_de_Saumur,"(47.26017, -0.07613)"
Saumur,2,Château,Classé,1862,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Saumur,"(47.257, -0.0724)"
Saumur,3,Couvent Notre-Dame des Ardilliers,Classé,1940,https://fr.wikipedia.org/wiki/Couvent_Notre-Dame_des_Ardilliers,"(47.252937, -0.062783)"
Saumur,4,Dolmen de Bagneux,Classé,1889,https://fr.wikipedia.org/wiki/Dolmen_de_Bagneux,"(47.24308, -0.09487)"
Saumur,5,Dolmen du Bois-Briand,Classé,1914,https://fr.wikipedia.org/wiki/Dolmen_du_Bois-Briand,"(47.2605, -0.102)"
Saumur,6,Église Notre-Dame-des-Ardilliers,Classé,1906,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-des-Ardilliers,"(47.2531, -0.0633)"
Saumur,7,Église Notre-Dame-de-Nantilly,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-Nantilly,"(47.25322, -0.07631)"
Saumur,8,Église Saint-Pierre,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-du-Marais_de_Saumur,"(47.25876, -0.07479)"
Senlis,0,Abbaye Saint-Vincent,"Classé,Inscrit,Inscrit","1862,1933,1945",https://fr.wikipedia.org/wiki/Abbaye_Saint-Vincent_de_Senlis,"(49.2024, 2.5894)"
Senlis,1,Arènes,Classé,1875,https://fr.wikipedia.org/wiki/Ar%C3%A8nes_de_Senlis,"(49.2052, 2.5754)"
Senlis,2,Cathédrale Notre-Dame,"Classé,Classé","1840,1929",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Senlis,"(49.2069, 2.5861)"
Senlis,3,Château royal de Senlis et prieuré Saint-Maurice,"Classé,Inscrit,Classé","1862,1987,1995",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_royal_de_Senlis_et_prieur%C3%A9_Saint-Maurice,"(49.2074, 2.5842)"
Senlis,4,Collégiale Saint-Frambourg,Classé,1862,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Frambourg_de_Senlis,"(49.2057, 2.5864)"
Senlis,5,Domaine de Valgenceuse,"Classé,Inscrit,Inscrit","1942,1992,2016,[,1,]",https://fr.wikipedia.org/wiki/Domaine_de_Valgenceuse,"(49.1998, 2.6005)"
Senlis,6,Église Saint-Aignan,Classé,1981,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Aignan_de_Senlis,"(49.2055, 2.5821)"
Senlis,7,Église Saint-Pierre,Classé,1887,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_de_Senlis,"(49.2064, 2.5879)"
Senlis,8,Hôpital de la Charité,Classé,1942,https://fr.wikipedia.org/wiki/H%C3%B4pital_de_la_Charit%C3%A9_de_Senlis,"(49.2031, 2.5826)"
Senlis,9,Hôtel de Faucigny-Lucinge,"Classé,Inscrit","1949,1970",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Faucigny-Lucinge,"(49.2057, 2.5806)"
Senlis,10,Hôtel du Haubergier,"Inscrit,Classé","1933,1987",https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Haubergier,"(49.2046, 2.5847)"
Senlis,11,Musée d'art et d'archéologie,Classé,1964,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27art_et_d%27arch%C3%A9ologie_de_Senlis,"(49.2064, 2.5869)"
Sens,0,Cathédrale Saint-Étienne,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_de_Sens,"(48.1979, 3.2837)"
Sens,1,Église Saint-Maurice,Classé,1915,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Maurice_de_Sens,"(48.19781, 3.27547)"
Sens,2,Église Saint-Pierre-le-Rond,Classé,1965,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-le-Rond_de_Sens,"(48.196335, 3.2814346)"
Sens,3,Église Saint-Preigts,"Classé,Inscrit","1965,1965",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Preigts_de_Sens,"(48.1925, 3.2847)"
Sens,4,Basilique Saint-Savinien,Classé,1862,https://fr.wikipedia.org/wiki/Basilique_Saint-Savinien_de_Sens,"(48.196621, 3.300383)"
Sens,5,Poterne des Quatre-Mares,"Classé,Classé","1905,1912",https://fr.wikipedia.org/wiki/Poterne_des_Quatre-Mares,"(48.195728, 3.285339)"
Sens,6,Hôpital Saint-Jean (ancienne abbaye Saint-Jean),"Classé,Inscrit","1862,1960",https://fr.wikipedia.org/wiki/Abbaye_de_Saint-Jean-l%C3%A8s-Sens,"(48.197935, 3.292948)"
Sens,7,Hôtel de ville,"Inscrit,Classé","1995,1997",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Sens,"(48.19886, 3.28272)"
Sens,8,Maison d'Abraham,Classé,1923,https://fr.wikipedia.org/wiki/Maison_d%27Abraham,"(48.195817, 3.283179)"
Sens,9,"Palais archiépiscopal,musées","Classé,Classé,Inscrit,Inscrit,Classé","1862,1909,1925,2008,2014",https://fr.wikipedia.org/wiki/Palais_archi%C3%A9piscopal_de_Sens,"(48.1975, 3.28408)"
Sens,10,Palais synodal de Sens,Classé,1862,https://fr.wikipedia.org/wiki/Palais_synodal_de_Sens,"(48.19764, 3.28353)"
Soissons,0,Abbaye Notre-Dame,Classé,1913,https://fr.wikipedia.org/wiki/Abbaye_Notre-Dame_de_Soissons,"(49.38082, 3.32863)"
Soissons,1,Abbaye Saint-Jean-des-Vignes,"Classé,Classé,Inscrit,Classé,Inscrit","1875,1913,1947,1947,2014,[,1,]",https://fr.wikipedia.org/wiki/Abbaye_Saint-Jean-des-Vignes,"(49.37556, 3.32389)"
Soissons,2,Abbaye Saint-Léger,"Classé,Classé","1889,1908",https://fr.wikipedia.org/wiki/Abbaye_Saint-L%C3%A9ger_de_Soissons,"(49.38454, 3.32733)"
Soissons,3,Abbaye Saint-Médard,"Classé,Classé","1875,1921",https://fr.wikipedia.org/wiki/Abbaye_Saint-M%C3%A9dard_de_Soissons,"(49.38056, 3.34528)"
Soissons,4,Cathédrale Saint-Gervais-et-Saint-Protais,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Gervais-et-Saint-Protais_de_Soissons,"(49.3808, 3.3252)"
Soissons,5,Église Saint-Pierre-au-Parvis,Classé,1846,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-au-Parvis_de_Soissons,"(49.38101, 3.3284)"
Soissons,6,Théâtre romain,Classé,1875,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_romain_de_Soissons,"(49.37776, 3.32284)"
Strasbourg,0,"Aubette,- façade sur place, toitures,- ancien ciné-dancing, escalier central aile droite,- salle des Fêtes, foyer-bar","Classé,Classé,Classé","1929,1985,1989",https://fr.wikipedia.org/wiki/Aubette_(Strasbourg),"(48.583885, 7.745667)"
